Year,Population (England),d/day,silver purity,penny weight in g,Ag per penny g,£/kg,g. Ag/day,bread d/lb,Cost in d for 2500 Kcal,Minutes Req,Cost in Silver for 2500 Kcal Bread,min per g Ag,60 min labour in silver,60 min labour in bread
1396,2136545.9693842824,3.294082310752551,0.9299999999994292,1.1861856306783134,1.0983201597160615,3.7815775209506164,3.608049236397676,0.2038341190043274,0.4246544145768911,61.98307031552943,0.46422558961664473,133.05848847794235,0.4548946118089915,1.170450712600435
1397,2119778.7293949416,3.3429765115616887,0.9299999999994324,1.1860758039057342,1.0982184265368407,3.7820187947737924,3.6561427397350656,0.20535158477879953,0.42781580161170996,61.57096638871585,0.4678474527780339,130.9766832525914,0.46221715126062834,1.1849793113189335
1398,2105098.654501115,3.38526086003931,0.929999999999529,1.182741589868489,1.0951311555244239,3.795236299223083,3.6874990347812515,0.20688505353623574,0.4310105281938345,61.26975336052309,0.47001714222905633,129.60633343115074,0.4671755624430089,1.1947470587916944
1399,2092505.7447028009,3.4209353561854137,0.9299999999997182,1.1761829885665775,1.0890583466788102,3.821230034298485,3.7021181215362295,0.20843452527663586,0.4342385943232645,61.079431230951144,0.4707346579697116,128.94743901362025,0.46976984535613275,1.1997539550187164
1400,2082000.0,3.45,0.93,1.1664,1.08,3.86,3.7,0.21,0.4375,61.0,0.47,129.0,0.47,1.2
1401,2073581.420392713,3.472454791483072,0.9300000000003754,1.153392624168757,1.067956115487994,3.9115461963276292,3.6811446701725665,0.2115814777063283,0.4407947452240412,61.0314596676697,0.46781316831992154,129.76401639029,0.46786602637461083,1.195485193735546
1402,2067250.0058809398,3.488299730634626,0.9300000000008435,1.1371608610728479,1.0529266931427914,3.9758686232813725,3.645552132053926,0.21317895839562054,0.444122829995388,61.1738102339602,0.4641741629294762,131.23948818449026,0.46336792447996517,1.1862095362253533
1403,2063005.7564646788,3.497534817454662,0.9300000000014044,1.1177047107122722,1.034911732964392,4.0529672808612265,3.5932223856440775,0.21479244206787673,0.44748425431404026,61.42705169887151,0.45908298382866375,133.42641538260068,0.45650569431606286,1.1721730274694222
1404,2060848.672143932,3.5001600519431832,0.9300000000020583,1.095024173087031,1.0139112349527966,4.142842169067196,3.5241554309430247,0.216421928723097,0.45087901817999815,61.791184062403644,0.4525396310174846,136.3247979846214,0.4472793358829041,1.1533756674677536
1405,2060778.7529186988,3.496175434100188,0.9300000000028052,1.069119248197124,0.9899251991080049,4.245493287899278,3.4383512679507646,0.21806741836128135,0.4543071215932617,62.266207324556596,0.4445441044959385,139.93463599055235,0.4356888491804889,1.1298174562203465
1406,2061566.5334599693,3.489296781529177,0.9300000000033277,1.0432207834514466,0.9659451473345728,4.3481049436994175,3.3494790035224438,0.21930751453056313,0.4568906552790642,62.67993400074502,0.4357850496147173,143.6697031172391,0.42364325454363455,1.1078738484753115
1407,2061982.5484387348,3.483239911833653,0.9300000000033086,1.0205596262588958,0.9449626015370561,4.43786144280956,3.2712077445132066,0.2197208207790759,0.45775170996263925,62.86017660638356,0.42695111172451283,146.94377308152724,0.41305157230715844,1.0939202989807593
1408,2062026.7978549958,3.478004825013616,0.9300000000027477,1.0011357766194713,0.9269775617154555,4.514762785229705,3.203537490923055,0.21930733710681968,0.45689028564398715,62.806935141472266,0.4180422908253253,149.7568458834168,0.4039138024710608,1.0879568077366903
1409,2061699.2817087509,3.473591521069065,0.9300000000016448,0.9849492345331727,0.91199002786977,4.578808970959852,3.1464682427519857,0.21806706351379437,0.45430638232310727,62.52020960601107,0.4090585869171543,152.1089215229077,0.3962299450353413,1.089983374743104
1410,2061000.0,3.47,0.93,0.972,0.9,4.63,3.1,0.216,0.45,62.0,0.4,154.0,0.39,1.1
1411,2059928.952728745,3.4672302618064235,0.9299999999978139,0.962288073019954,0.8910074781061459,4.668335872350152,3.0641327626671,0.21310614656543664,0.44397113867466537,61.24630632343907,0.3908665300738627,155.43008131469372,0.38522396736503717,1.1180066835073794
1412,2058486.1398949844,3.4652823064883327,0.9299999999950859,0.9558134535930339,0.8850124621882074,4.693816588010305,3.0388665307532827,0.2093855032101042,0.43621979834710334,60.259128576328266,0.3816581771387421,156.39916546698882,0.38190184713045267,1.1440034252652416
1413,2056671.5614987179,3.4641561340457274,0.9299999999918156,0.9525761417192398,0.8820149522461841,4.70644214698046,3.0242013042585496,0.20483806993400272,0.4267459790173136,59.03846675866757,0.37237494119463804,156.90725245688526,0.38003363929624623,1.1779902252735859
1414,2054485.217539947,3.4638517444786103,0.9299999999880038,0.9525761373985719,0.8820149482800768,4.706212549260617,3.0201370831829,0.1994638467371322,0.41554968068529663,57.58432087045702,0.3630168222415509,156.95434228438313,0.3796193438624183,1.2199670835324135
1415,2051927.1080186707,3.464369137786979,0.9299999999836503,0.9558134406310306,0.8850124502898848,4.693127794850778,3.0266738675263354,0.1932628336194927,0.40263090335105217,55.8966909116966,0.35358382027948054,156.5404349494824,0.38065896082896866,1.269934000041724
1416,2049254.8298559003,3.4665370000723894,0.9299999999806049,0.9603456686130065,0.889208956276502,4.674992816852876,3.0390767424676635,0.18748079381229374,0.39058498708072353,54.29732568000045,0.3454641126950517,155.88329281862306,0.3824458609292014,1.3183061965476963
1417,2046725.9799726484,3.471184017436397,0.9299999999807169,0.9642304385408914,0.8928059642408223,4.659612548368846,3.052610793185694,0.183363490546745,0.382007271940454,53.10797397298271,0.34004587687488913,155.20067825824515,0.384273414896421,1.35549889479651
1418,2044340.5583689148,3.4783101898790023,0.9299999999839872,0.9674677504146857,0.8958034741828457,4.646986989398692,3.0672760196804276,0.18091092382284651,0.37689775793024366,52.32863579064341,0.33732911281899314,154.49259126834872,0.38614162273062735,1.3815120947881658
1419,2042098.5650446983,3.487915517400203,0.9299999999904148,0.9700576042343885,0.8982014861025714,4.6371161399424095,3.0830724219518633,0.18012309364059817,0.3752564450500923,51.9593111329825,0.3373138205273635,153.75903184893366,0.38805048443182033,1.3963457965226624
1420,2040000.0,3.5,0.93,0.972,0.9,4.63,3.1,0.181,0.3770833333,52.0,0.34,153.0,0.39,1.4
1421,2038044.8632348198,3.5145636376783944,0.9300000000127435,0.973294937711521,0.901199015875132,4.625638569571466,3.118058753824841,0.18354164290105213,0.3823784226799669,52.45070239169594,0.34538765123690307,152.21549572154782,0.3919901694351665,1.3924747052201798
1422,2036233.1547491578,3.531606430435386,0.9300000000286446,0.9739424173689509,0.9017985337279666,4.624031848656804,3.1372486834263835,0.18774802234375446,0.39114171318999297,53.31141830807029,0.35347677423807256,151.40551901357705,0.3940209927373197,1.3737699121832005
1423,2034564.874543013,3.5511283782709726,0.9300000000477029,0.9739424389722893,0.9017985535585036,4.625179837256014,3.157569788804628,0.1936191383281069,0.40337320483007794,54.582147749123024,0.3642673690035082,150.57006987608764,0.39609246990645947,1.3438856208890622
1424,2033040.0226163864,3.573129481185157,0.9300000000699193,0.9732950025215368,0.9011990753667439,4.629082535369099,3.179022069959575,0.20115499085410962,0.41907289760022204,56.26289071485421,0.37775943553321034,149.70914830907972,0.39820460094258614,1.302821831337766
1425,2031658.5989692784,3.597609739177938,0.9300000000952935,0.9720001080166936,0.9000000991526871,4.635739942996057,3.201605526891225,0.21035557992176257,0.4382407915004254,58.3536472052638,0.39395297382717887,148.82275431255323,0.40035738584569946,1.2505785435293109
1426,2030104.4874046275,3.621481218036484,0.9300000001130442,0.9707052048705145,0.8988011150064152,4.641938155183331,3.224060541671577,0.21940772259567445,0.45709942208059456,60.41611191925228,0.40983027421497303,147.95053997102247,0.40248157988115685,1.1982889722385108
1427,2028061.5717253743,3.641655983547963,0.9300000001123901,0.9700577424957557,0.8982016130180106,4.644463266977361,3.2451274963726298,0.22649823594045418,0.47187132489063666,62.011979555720146,0.42237362702615217,147.13215736900176,0.4045079383143156,1.1570863322401799
1428,2025529.8519315193,3.658134035712377,0.9300000000933317,0.9700577208924174,0.8982015931874734,4.643315278378151,3.264806390994386,0.23162711995610175,0.48255649993055166,63.14125011466741,0.4315830322607166,146.36760650649114,0.4064364611451758,1.126970623534318
1429,2022509.3280230607,3.6709153745297223,0.9300000000558682,0.9707051400604987,0.8988010555148032,4.638494189385697,3.2830972255368427,0.234794374642617,0.4891549472003395,63.803923596094016,0.43745848991866576,145.65688738349056,0.4082671483737373,1.1079418461209247
1430,2019000.0,3.68,0.93,0.972,0.9,4.63,3.3,0.236,0.4916666667,64.0,0.44,145.0,0.41,1.1
1431,2015001.867862337,3.685387912123214,0.9299999999257275,0.9739423007109219,0.9017984266430643,4.6178327102210615,3.3155147143838604,0.23524399602825086,0.49009165842953345,63.72947932638537,0.4392075625047193,144.39694435601956,0.41163501602396424,1.1031450851715447
1432,2010514.9316100716,3.6870791108993592,0.9299999998330502,0.9765320421932636,0.9041963354439957,4.601992320048881,3.3296413686884216,0.23252636272736948,0.4844299223889398,62.99236157525013,0.43508117743282365,143.84772045154915,0.41317219644562975,1.117377101635558
1433,2005539.191243203,3.6850735963284373,0.9299999997219677,0.9797692244470252,0.907193726402794,4.582478829483456,3.342379962913684,0.2278471000973558,0.47468145857821875,61.78864674659424,0.42762084478431284,143.35232828658877,0.4146115412649965,1.1426960493920402
1434,2000074.6467617322,3.6793713684104494,0.9299999995924808,0.9836538474722072,0.9107905995194601,4.559292238524789,3.3537304970596487,0.22120620813820993,0.46084626699737075,60.11833484041774,0.4168265645591872,142.91076786113848,0.41595305048206477,1.1791019284409912
1435,1994121.2981656594,3.669972427145395,0.9299999994445893,0.9881859112688093,0.9149869547939931,4.532432547172881,3.363692971126315,0.21260368684993192,0.44292434764639554,57.98142585672062,0.4026983367574466,142.52303917519825,0.4171967240968344,1.2265947387824112
1436,1987838.2457163334,3.6605756917087082,0.9299999993411306,0.9914231021639066,0.9179843536850065,4.513378252047142,3.3685600075028757,0.2037128706136593,0.4244018138197087,55.766002804485844,0.3875542420151102,142.37346735524213,0.41786465978385723,1.2759599700212383
1437,1981384.5896751045,3.654880081275826,0.9299999993449424,0.9914231064845742,0.9179843576511141,4.513607849766984,3.3646242285785246,0.19620709381052978,0.4087647788117257,53.86014869269639,0.3737123609681973,142.64637752774428,0.41747895521768513,1.3179831117624106
1438,1974760.3300419732,3.6528855958467483,0.9299999994560247,0.9881859242308126,0.9149869666923156,4.533121340332409,3.351885634353263,0.19008635644054347,0.3960132426224467,52.263863521352285,0.3611726936167081,143.34176969270467,0.4160396103983184,1.3526641640059287
1439,1967965.466816938,3.6545922354214726,0.9299999996743773,0.9817115554026211,0.9089921808086109,4.571918723743414,3.330344224827088,0.18535065850370022,0.3861472052518714,50.97714729045349,0.3499352399606423,144.45964385012323,0.4135466253257566,1.3800031267517916
1440,1961000.0,3.66,0.93,0.972,0.9,4.63,3.3,0.182,0.3791666667,50.0,0.34,146.0,0.41,1.4
1441,1953863.9295911593,3.669108889582333,0.9300000004328935,0.9590512580229495,0.8880104242664832,4.707365169102169,3.2608529598720013,0.180034380929443,0.3750716269668326,49.33242164999186,0.3313669737347813,147.96283814233504,0.4053997344210486,1.4126547837505536
1442,1946557.2555904156,3.6819189041684686,0.9300000009730574,0.9428653294714693,0.8730234536080604,4.804014231049919,3.212903104443091,0.1794538012920291,0.37386208605236904,48.97441224042904,0.3240361611649861,150.34815827712833,0.3997458285889023,1.417967478003453
1443,1939079.977997768,3.698430043758407,0.9300000016204912,0.9234422143455592,0.8550390880247312,4.919947185843249,3.1561504337132673,0.18025826108775822,0.37553804395660917,48.925971771311524,0.3180075622906144,153.15596040437973,0.39303828250356104,1.415938082758697
1444,1931432.0968132182,3.7186423083521496,0.930000002375196,0.9007819126452198,0.834057327516496,5.055164033482161,3.090594947682532,0.18244776031663051,0.38009950067955334,49.18710024263936,0.31328117711166625,156.38624452408942,0.38527709616502503,1.4065665980162865
1445,1923613.6120367653,3.7425556979496966,0.9300000032371709,0.8748844243704508,0.8100781720833549,5.209664773966655,3.016236646350886,0.18602229897864594,0.3875464562212013,49.757797654412514,0.30985700562814167,160.03901063625736,0.3764622695732942,1.3898530237762214
1446,1916506.038297371,3.765064631711267,0.9300000038401721,0.8489801821460456,0.7860927628835452,5.3641923325338166,2.9405794133111676,0.19003505372236967,0.39590636193315326,50.46787125383266,0.3072442736943657,163.76865589752467,0.3675304614156997,1.3699512076340588
1447,1910990.8902239974,3.7810635287970826,0.9300000038179556,0.8262996185967981,0.7650922410753048,5.499489634420732,2.87112713215622,0.19353920119636694,0.40320666916700904,51.14712828810148,0.3049522071646636,167.2295774645326,0.35941833037957316,1.3510149971853551
1448,1907068.1678166452,3.7905523892071447,0.9300000031705219,0.8068427337227081,0.7470766066586342,5.615556679627402,2.807879802886044,0.1965347414006378,0.4094473779227689,51.795568757218994,0.3029808060390353,170.4217753372812,0.3521258764649144,1.3330443924301114
1449,1904737.8710753121,3.7935312129414505,0.9300000018978699,0.7906095275237753,0.7320458596335325,5.712393468153825,2.750837425500637,0.19902167433518214,0.4146284882004325,52.413192661185164,0.30133007031748077,173.3452495157703,0.3456530996717233,1.316039393368326
1450,1904000.0,3.79,0.93,0.7776,0.72,5.79,2.7,0.201,0.41875,53.0,0.3,176.0,0.34,1.3
1451,1904854.554590709,3.7799587503827965,0.929999997476913,0.7678141511513821,0.7109390277580372,5.848376275165932,2.6553675263841345,0.20246971839509142,0.4218119133214716,53.55599077366354,0.2989905950865931,178.3860267899704,0.33516657744974465,1.2849262123251337
1452,1907301.5348474386,3.7634074640898376,0.9299999943286079,0.7612519809779218,0.7048629429076435,5.8875222936516165,2.6169400046530393,0.20343082952045644,0.42381422816484704,54.081164982175736,0.29830185557725997,180.50332988568132,0.33115283202095697,1.2708180303437264
1453,1911340.9407701876,3.7403461411211216,0.9299999905550848,0.7579134894796187,0.7017717454488189,5.907438055457052,2.584717434806713,0.20388333337609482,0.42475694453012625,54.575522625536586,0.29793378147200056,182.3519092871328,0.327958763713637,1.257675454055778
1454,1916972.7723589581,3.710774781476652,0.9299999861563443,0.757798676656473,0.7016654353815639,5.9081235605822435,2.558699816845158,0.20382722996200686,0.42464006241730945,55.03906370374614,0.29788637277081503,183.93176499432494,0.32558437252778494,1.2454984834612892
1455,1924197.029613749,3.674693385156428,0.929999981132386,0.760907542508485,0.7045440127058782,5.8895788090271886,2.5388871507683732,0.20326251927819244,0.42346358182639665,55.471788216804356,0.29815962947370334,185.24289700725768,0.3240296584634007,1.2342871185602595
1456,1932085.5244994399,3.637836518023689,0.9299999776178368,0.7653518049598181,0.7086590690137221,5.863067752749958,2.523963512630118,0.2025168070521226,0.421910014689372,55.86676967251822,0.29858011581869526,186.33459725960978,0.32295257172194436,1.224332784174409
1457,1939710.0689809103,3.6059387459416765,0.9299999777473237,0.7692431819346361,0.7122621958970563,5.839854343708625,2.5126129784841535,0.20191769901126844,0.4206618729382201,56.21708157869472,0.2989743960438209,187.2561576850601,0.3220110625048761,1.215926905125458
1458,1947070.663058161,3.5790000689103922,0.9299999815208467,0.7725816734329394,0.7153533933558809,5.819938581903189,2.50483554833048,0.20146519515563,0.41971915657294084,56.52272393533386,0.2993424701490804,188.0075782836086,0.321205130812196,1.2090694814134062
1459,1954167.3067311908,3.557020486929833,0.9299999889384055,0.7753672794547272,0.7179326613901954,5.803320467333648,2.500631222169095,0.20115929548520717,0.41908186559353416,56.783696742435616,0.29968433813447337,188.58885905525526,0.32053477664390395,1.2037605130382536
1460,1961000.0,3.54,0.93,0.7776,0.72,5.79,2.5,0.201,0.41875,57.0,0.3,189.0,0.32,1.2
1461,1967568.7428645897,3.5279386081208948,0.9300000147056311,0.7792798350687578,0.721555409185295,5.779977179902252,2.502941881823196,0.20098730870000858,0.41872355979233866,57.17163370802703,0.3002894557456604,189.24100111784304,0.3196008008804842,1.1977879422986464
1462,1973873.5353249584,3.5208363112925154,0.9300000330552978,0.7804067846610006,0.7225988889460804,5.7732520070404,2.5094568676386815,0.2011212215852328,0.41900254497054984,57.29859786651669,0.30055270537145445,189.31186240878418,0.3193371792853565,1.1971243399341915
1463,1979914.3773811064,3.518693109514862,0.9300000550490004,0.7809808487767279,0.7231304392823554,5.7698244814144415,2.519544957446456,0.20140173865567262,0.41958695553463354,57.380892475468954,0.3007897488773821,189.21258387282344,0.3192091352146168,1.1980091929066357
1464,1985691.2690330348,3.521509002787935,0.9300000806867391,0.7810020274159406,0.723150060194121,5.769694603024382,2.5332061512465214,0.20182885991132818,0.42047679148459005,57.41851753488386,0.30100058626344345,188.94316550996098,0.31921666866826526,1.2004425012159794
1465,1991204.2102807425,3.529283991111736,0.9300001099685139,0.7804703205786381,0.7226577516813767,5.772862371870217,2.550440449038877,0.2024025853521994,0.4216720528204191,57.41147304476141,0.3011852175296385,188.50360732019664,0.31935977964630186,1.2044242648622228
1466,1996620.8147059907,3.538716260146598,0.9300001304528075,0.7797089880950445,0.7219528230341222,5.777401150966435,2.567639510908122,0.20322410396489468,0.4233835499306146,57.45151071105804,0.30167503139346247,188.02376054481658,0.3195541082526343,1.2080520873194878
1467,2002108.6958905405,3.546503995552855,0.9300001296981029,0.7790412897953839,0.7213345835423572,5.781384303327522,2.5811949969388563,0.20439460473602236,0.4258220932036705,57.6303822397302,0.3028014165724106,187.63347642510686,0.3197152945911703,1.2094235720618982
1468,2007667.8538343925,3.5526471973305087,0.9300001077044003,0.7784672256796565,0.7208030332060822,5.784811828953481,2.5911069071310826,0.20591408766558256,0.4289876826395868,57.94808763077794,0.30456437306648293,187.33275496106762,0.31984333866191,1.208538719089454
1469,2013298.2885375458,3.5571458654795567,0.9300000644716995,0.7779867957478619,0.7203581720252964,5.787683727844306,2.5973752414847966,0.20778255275357504,0.43288031823836326,58.40462688420121,0.3069639008756794,187.12159615269866,0.3199382404648532,1.2053975284021547
1470,2019000.0,3.56,0.93,0.7776,0.72,5.79,2.6,0.21,0.4375,59.0,0.31,187.0,0.32,1.2
1471,2024772.9882217569,3.5612096008918406,0.929999914289303,0.7773068384360715,0.7197285171301935,5.791760645420565,2.598981182676695,0.2125664294048574,0.4428467279244972,59.73420697817437,0.31367267043944486,186.96796650297185,0.3200286172673505,1.192346133882991
1472,2030617.2532028146,3.560774668155076,0.9299998073396073,0.7771073110560758,0.7195437234158764,5.792965664105999,2.5943187895148787,0.21548184096814724,0.4489205020118547,60.607247818724275,0.31798191219401384,187.02549566161403,0.32002409226690454,1.1824359300511271
1473,2036532.7949431734,3.558695201789706,0.9299996791509133,0.7770014178600128,0.7194456188570486,5.7936150560563,2.5860128205145516,0.21874623468986937,0.4557213222620723,61.6191225216497,0.32292772526370694,187.1725874759265,0.3199864249986621,1.170269388504408
1474,2042519.6134428345,3.5549712017957322,0.9299995297232214,0.776989158847883,0.7194342034537106,5.793708821271472,2.574063275675715,0.222359610570024,0.4632491886751504,62.76983108695069,0.32851010964852423,187.4092419459094,0.31991561546262337,1.1558465092428343
1475,2048577.7087017975,3.549602668173155,0.9299993590565312,0.7770705340196862,0.7195094772058621,5.793246959751514,2.5584701549983686,0.2263219686086111,0.47150410125108877,64.05937351462724,0.3347290653484657,187.73545907156267,0.3198116636587882,1.1391672922664058
1476,2054669.5872646163,3.5438659210967245,0.9299992396653185,0.7771942664699145,0.7196239927815447,5.792525341451432,2.542199421921152,0.22997856915850926,0.4791220190589401,65.2641660611336,0.3405696958205299,188.08283947149093,0.31972277876224997,1.1233546919086645
1477,2060757.755675846,3.539037280741194,0.9299992440640592,0.7773090792930599,0.7197303028487997,5.7918398363262416,2.528217039882707,0.23267467257259722,0.4847389011677568,66.16062498292405,0.34501710452171547,188.38298376429879,0.319697169948102,1.1115316625031533
1478,2066842.2139354872,3.5351167471065637,0.9299993722527531,0.7774149724891231,0.7198284074076273,5.791190444375941,2.5165230088830337,0.2344102788508751,0.48835474757753916,66.74875027999862,0.34807129145202237,188.63589194998633,0.3197348372163445,1.1036982040498726
1479,2072922.9620435382,3.532104320192832,0.9299996242314,0.7775119460581028,0.7199183064580275,5.790577165600525,2.5071173289221313,0.23518538799334265,0.4899695582882869,67.02854195235726,0.3497322566114505,188.84156402855334,0.31983578056697715,1.0998543165488213
1480,2079000.0,3.53,0.93,0.7776,0.72,5.79,2.5,0.235,0.4895833333,67.0,0.35,189.0,0.32,1.1
1481,2085073.3278048732,3.5288037865280684,0.9300004995585536,0.7776791343148144,0.7200734880335451,5.789458947574364,2.4951710221166405,0.23385411487084723,0.4871960726126788,66.66312442292687,0.3488745216176708,189.1111998643263,0.32022749551541335,1.1041352544034089
1482,2091142.945458157,3.528515679777036,0.9300011229070603,0.7777493490025462,0.7201387705586627,5.788954008323616,2.492630395272052,0.23174773260588424,0.482807776226323,66.01791522113783,0.3463558214644629,189.1751636215322,0.3205182671132169,1.112260079759048
1483,2097208.852959851,3.529135679746902,0.9300018700455198,0.7778106440631949,0.7201958475753527,5.788485182247756,2.492378119466234,0.22868085320511097,0.4764184441409325,65.06437239463284,0.34244389954037624,189.19189127161764,0.3208723147934106,1.1243744760669163
1484,2103271.050309956,3.5306637864376693,0.9300027409739329,0.7778630194967611,0.7202447190836154,5.788052469346785,2.4944141946991882,0.22465347666852759,0.46802807635650767,63.802495943411984,0.3371387558454109,189.1613828145827,0.32128963855599474,1.140478443327015
1485,2109329.5375084723,3.5330999998493353,0.930003735692299,0.7779064753032445,0.7202853850834505,5.787655869620703,2.4987386209709137,0.21966560299613402,0.45763667287304827,62.23228586747523,0.33044039037956696,189.0836382504274,0.3217702384009692,1.160571981539344
1486,2115401.6617063107,3.5348882132730544,0.9300044315552812,0.7779254130854683,0.7203032202766096,5.7874468003249655,2.5031639575649662,0.2147044810840497,0.447301002223745,60.683492922140445,0.32370679368335764,189.03920262623788,0.322109219173866,1.179819761228525
1487,2121504.7700543823,3.5344723199999803,0.9300044059175426,0.7779042344462557,0.7202835993648441,5.787576678715026,2.5055027637649006,0.21075735982839414,0.43907783294178854,59.485867862725534,0.31829595629729623,189.10862098910042,0.3221016857202176,1.193386452919181
1488,2127638.8625526885,3.531852320030115,0.930003658779083,0.777842939385607,0.7202265223481542,5.788045504790888,2.5057550395707184,0.2078242392291674,0.432967165027179,58.63941068923051,0.31420787822138296,189.291893339015,0.3217476380400238,1.2012720566113126
1489,2133803.939201228,3.527028213363454,0.9300021901399023,0.7777415279035216,0.7201319892265394,5.788853278552544,2.503920784982418,0.20590511928636931,0.4289689984799161,58.14412140165532,0.3114425594556175,189.5890196759815,0.3210470761332846,1.203476572304919
1490,2140000.0,3.52,0.93,0.7776,0.72,5.79,2.5,0.205,0.4270833333,58.0,0.31,190.0,0.32,1.2
1491,2146227.044949007,3.510767679939754,0.9299970883593774,0.777418355675042,0.7198305546685361,5.791485669133255,2.493992684623465,0.20510888137005945,0.42731016948743084,58.207046484264566,0.3098801998545305,190.52483431107058,0.3186064096401702,1.1908423396965562
1492,2152485.074048247,3.4993312531827145,0.9299934552180336,0.7771965949286478,0.7196236532321476,5.793310285952311,2.4858988388528123,0.2062317633965477,0.42964950704220845,58.765260854449,0.31108315901920897,191.16352260919317,0.31686630505379487,1.1760035913945872
1493,2158774.0872977204,3.485690719728879,0.9299891005759684,0.7769347177608168,0.7193792956908341,5.795473850457161,2.4757184626880413,0.20836864607946454,0.4341013459643327,59.674643110553255,0.3136088774940353,191.91606489436765,0.31477968624087416,1.1554837550940928
1494,2165094.0846974277,3.4698460795782538,0.9299840244331823,0.7766327241715498,0.7190974820445963,5.7979763626478125,2.4634515561291535,0.21151952941881025,0.44066568625380387,60.935193252577406,0.31745735527900976,192.7824611665942,0.3123465532014082,1.1292828307950742
1495,2171445.066247368,3.451797332730834,0.9299782267896755,0.7762906141608463,0.7187782122934339,5.800817822524262,2.4490981191761483,0.21568441341458472,0.4493425279106218,62.54691128052143,0.3226285923741321,193.76271142587282,0.3095669059353969,1.0974008184975301
1496,2177840.44249752,3.433604799264947,0.9299741710029944,0.7760532550172752,0.7185566855587967,5.802793856598772,2.434816832689051,0.21995454433719241,0.45823863399859,64.19487640602374,0.32798954207932385,194.72194477108155,0.3068219061945538,1.0657267407201838
1497,2184293.6239978587,3.4173287992589203,0.9299743204306863,0.7760655140294048,0.7185681009621346,5.802700091383599,2.4227663775278874,0.22342116845703777,0.46546076758151195,65.56416784072275,0.33240715769450657,195.5252903010987,0.3044927157305925,1.0401496199817575
1498,2190804.6107483855,3.4029693327127544,0.9299786750727513,0.7763273911972359,0.7188124585034482,5.800536526878748,2.4129467536926588,0.22608428577412087,0.4710089286593877,66.65478558461848,0.3358814392196803,196.17274801592416,0.30257933454351327,1.0206694562822518
1499,2197373.402749099,3.3905263996264474,0.9299872349291892,0.7768388865207675,0.7192897581827364,5.796303163084215,2.4053579611833626,0.22794389628844158,0.47488311723221704,67.46672963771088,0.33841238665484474,196.66431791555794,0.3010817626333157,1.007286249621666
1500,2204000.0,3.38,0.93,0.7776,0.72,5.79,2.4,0.229,0.4770833333,68.0,0.34,197.0,0.3,1.0
1501,2210684.4025010886,3.3713901338334122,0.9300169702851842,0.7786107316349337,0.7209431839552388,5.781627037626106,2.396872870142572,0.22925259690879612,0.47760957686273686,68.25459667148586,0.3406442792551464,197.1797942692505,0.2993340466435662,0.9988107074172548
1502,2217426.6102523655,3.364696801126685,0.9300381457847409,0.7798710814255682,0.7221193100484529,5.771184275962533,2.3959765716110772,0.22870168701482996,0.4764618479204273,68.2305196521684,0.3403452244202836,197.2037007233093,0.2990839025640143,1.0037183718734295
1503,2224226.623253828,3.3599200018798165,0.9300635264986706,0.7813810493719033,0.7235283782796418,5.7586717150092745,2.397311104405515,0.22734727031810137,0.4736401464730714,67.9277689420476,0.33910283549541154,197.0717193621764,0.2992495677613441,1.014722993368524
1504,2231084.4415054787,3.3570597360928085,0.9300931124269733,0.7831406354739399,0.725170388648806,5.744089354766339,2.4008764685258877,0.22518934681861058,0.46914447252066926,67.34634454112357,0.3369171124805306,196.78385018585186,0.29983104223555584,1.031824571902539
1505,2238000.0650073173,3.3561160037656603,0.9301269035696493,0.7851498397316772,0.7270453411559457,5.727437195233722,2.4066726639721945,0.22222791651635745,0.46297482606322093,66.48624644939622,0.33378805537564044,196.34009319433568,0.3008283259866495,1.0550231074754743
1506,2244795.68330857,3.356682991137259,0.9301505424267531,0.7865550568108803,0.7283566663706095,5.715790060082406,2.411935046300725,0.2195282528927957,0.4573505268527148,65.66724864171718,0.33075595384069906,195.98912874727264,0.30175934365881113,1.0778197944503716
1507,2251293.485958465,3.3583548844464928,0.9301496714983402,0.7865026813773142,0.7283077948623468,5.716222772983378,2.413898971067771,0.2181556294293791,0.4544908946411397,65.20912509293802,0.3288610975356643,195.97963720430755,0.302142019896227,1.0937158271902727
1508,2257493.472957002,3.3611316836933613,0.9301242907844106,0.784992713430979,0.726898726631158,5.728735333936635,2.412564438273333,0.21811004612610768,0.45439592942849566,65.11187580305881,0.32810348646053633,196.31161856544045,0.30197635469889716,1.1027112056951782
1509,2263395.6443041805,3.365013388877864,0.9300744002849637,0.7820251529718742,0.7241294616770422,5.753327742942175,2.4079314479174085,0.2193915029829813,0.4570656312147824,65.37550077207945,0.32848312061531487,196.98507283067127,0.3012623480668215,1.1048059299650874
1510,2269000.0,3.37,0.93,0.7776,0.72,5.79,2.4,0.222,0.4625,66.0,0.33,198.0,0.3,1.1
1511,2274306.540044463,3.3760915170597725,0.9299010899295197,0.7717172545153569,0.7145103416000315,5.838752105110113,2.3887700945211066,0.22593553717716394,0.47069903578414873,66.98537348682046,0.3326541246145919,199.35640007342673,0.29818931049843284,1.0882934157999171
1512,2279315.264437567,3.3832879400571794,0.9297776700735225,0.7643769165179443,0.7076604864771365,5.89958405827251,2.3742417314807285,0.23119811451447292,0.4816627385672283,68.33162123254083,0.33644549445909033,201.0542730509514,0.2958302795621198,1.069686177364838
